label,x,y
1,-89.7848,38.4612
9,-14.9382,-2.94247
4,-44.9032,-18.1666
2,50.9747,66.1187
0,-21.8898,-57.249
9,-35.6953,34.4637
1,-84.7502,34.1184
3,81.8333,29.957
6,7.93121,-106.141
3,68.5528,-0.801984
7,-23.3726,57.1768
8,22.4065,6.22223
9,3.0234,-8.09509
7,-7.98521,68.0359
1,-76.7349,-31.6463
0,-12.5481,-66.4623
2,49.2553,45.2971
6,12.2632,-71.5028
3,84.347,19.0139
7,-34.8524,70.3053
7,-6.05282,49.8114
1,-79.3335,12.1638
2,36.8999,58.1995
1,-77.844,-34.5799
4,-35.1168,-9.60135
0,-36.1127,-87.8379
3,69.7292,0.0218749
8,42.2955,15.382
1,-78.7245,-13.2367
1,-88.1814,13.6619
4,-60.3727,-0.873119
2,40.7739,69.971
6,26.3041,-54.908
8,30.6305,-4.04611
0,-23.9063,-68.9768
3,53.5146,12.1369
4,-36.1755,4.07088
8,48.2411,-11.6441
2,47.0766,79.2065
1,-78.3995,18.2965
4,-30.0984,-7.97521
0,-47.703,-82.7322
2,21.9511,59.6867
7,-8.56124,83.2255
0,-6.59731,-57.6089
2,38.9272,75.6272
8,45.6584,14.957
0,-28.8847,-62.856
7,-4.50895,42.9957
0,-52.0654,-80.7978
7,-17.8673,56.2602
3,40.4285,-9.88015
7,-10.9188,60.5912
1,-74.6872,31.5383
8,31.0839,15.6337
1,-84.0032,-32.45
8,34.1453,-8.71042
1,-93.3032,-21.0479
9,-36.9609,33.3021
9,-17.7568,14.9855
6,16.4624,-99.3638
1,-81.018,-33.2231
4,-24.5707,-26.8827
9,-46.8987,26.837
5,56.6191,-40.8074
2,37.3552,84.8605
2,23.7633,59.9098
0,-0.796685,-39.4655
2,34.4996,73.6391
2,53.7018,56.8426
4,-31.4349,9.29011
7,-9.82029,55.1806
2,38.353,85.0581
1,-88.1999,-0.891928
0,-22.5762,-59.4507
6,23.3846,-91.1008
6,27.1961,-76.8938
8,24.4671,20.065
0,-24.14,-46.9086
1,-75.6716,44.7261
7,-0.60751,64.8687
3,61.552,6.85813
5,4.9929,-25.6046
9,-35.7844,26.2599
1,-70.2432,47.8816
0,-41.9223,-83.2251
9,-46.5669,35.1122
1,-83.6901,-35.8658
3,58.4304,-12.4748
7,-81.4647,24.4866
9,-8.79312,-1.78941
8,-66.0932,15.2047
7,8.43609,32.6096
4,-56.7292,7.99692
3,61.1462,11.4489
2,53.6792,50.1544
2,48.4966,45.3429
3,64.3405,-14.4469
6,14.6254,-71.0792
0,-53.3728,-69.6028
9,-26.1346,33.6723
1,-66.2751,62.2348
3,91.7138,18.375
2,60.2532,48.1985
8,25.4264,3.01862
1,-86.3921,-40.0174
9,-32.6249,17.1213
7,6.16098,52.8139
5,27.7074,-22.191
4,-22.0181,-31.3397
4,-27.3816,-26.6662
7,-19.1542,53.2063
6,33.1805,-92.0397
2,20.7398,57.5133
1,-76.9923,44.8389
8,-41.0762,36.8467
8,52.5771,15.3356
5,41.4891,-29.9674
1,-74.461,37.4876
8,46.3466,-6.01615
9,-13.5485,1.69598
3,93.9671,9.72558
8,15.1239,8.69561
1,-85.1949,38.0294
6,16.8912,-82.8776
1,-83.7407,-37.5993
8,15.6427,0.987613
3,82.6862,-1.77044
6,22.3112,-73.9208
3,78.0101,5.47542
1,-94.5066,-26.1144
5,34.4667,-38.7274
6,22.5784,-75.6162
2,44.4876,65.672
3,85.2926,17.8178
3,79.3086,-4.15541
4,-23.1309,-16.6603
2,61.4688,49.0201
8,39.3819,-2.91054
8,47.1758,11.0174
8,46.5994,29.3844
4,-41.3759,-11.7123
3,7.16665,51.6219
1,-86.9657,31.8042
6,3.34031,-104.673
7,-37.0104,81.6101
6,8.07982,-106.131
9,1.69096,9.91571
5,45.7633,-46.2343
6,21.2752,-74.0059
1,-75.8995,-25.3459
5,7.35129,-32.3312
6,21.5258,-104.026
0,-9.78178,-54.0
8,27.6306,-7.87197
6,6.99554,-100.835
9,-17.9312,35.1579
6,16.1682,-100.249
5,28.6248,-30.5596
2,60.3808,42.789
3,68.4471,-20.0018
1,-96.3132,-25.9316
5,16.7203,-17.9547
5,2.01672,-26.4009
1,-70.0247,60.9647
2,40.8653,93.3121
2,20.743,87.2975
3,74.041,3.06601
3,88.7741,-10.3032
1,-75.5047,-29.9246
7,1.23518,32.3267
4,-31.0107,7.60427
6,9.21548,-85.543
7,-14.2702,37.6247
9,-49.2507,27.839
1,-82.1578,-31.6633
9,-19.4073,20.0489
1,-90.7175,34.661
1,-87.6195,-1.98906
2,51.5979,78.5404
0,-20.3405,-76.1992
1,-74.4972,-17.167
7,-9.8042,51.3473
0,-34.9874,-65.1423
8,26.7674,30.1654
1,-84.5053,-37.4996
3,75.5002,2.0692
5,52.9566,-26.0579
2,57.9976,52.2063
7,-6.03729,16.6263
1,-93.7625,-23.6154
2,35.2008,64.2434
4,-24.3886,-29.6736
8,17.6157,-1.3578
7,-29.248,57.0407
8,27.2405,37.7484
8,37.5407,18.6073
3,66.5028,-15.3603
6,24.4627,-61.8241
4,-22.6564,-12.0901
7,-11.5712,83.0769
4,-26.5521,-1.20437
7,-15.994,77.0022
3,81.3116,25.2573
4,-44.3818,-27.3722
2,66.3197,49.1227
9,-32.8627,50.9344
9,-66.372,-20.4398
6,34.8465,-75.5425
5,12.2839,-21.7718
2,59.0004,37.5658
8,25.2965,11.6737
3,89.7828,-21.8046
1,-70.8821,58.6909
1,-76.4441,-9.993
5,18.2881,-24.2424
0,-18.0144,-54.8597
1,-99.0334,-16.6893
3,63.9749,-10.8934
2,42.667,69.039
5,38.9982,-31.6517
6,20.2982,-45.0205
2,39.6607,54.0828
7,6.78964,7.02697
0,-38.9396,-88.3761
3,65.7122,-16.6465
5,6.97479,-39.7816
7,-39.0558,67.1698
4,-48.8995,-13.3872
5,61.6336,-40.9505
1,-78.8329,14.7329
9,-39.9256,43.6006
6,35.5619,-67.2608
2,55.2743,70.9902
4,-24.7323,9.07793
1,-70.9278,44.7038
6,38.5334,-79.3347
2,63.679,54.2457
7,-11.4136,89.3963
6,25.5875,-57.1001
6,26.0346,-94.7078
2,41.6108,80.159
2,46.8111,60.3695
4,-25.1524,-26.951
9,-48.5072,31.1962
4,-36.8824,8.19823
0,-51.7409,-47.9121
5,-4.6682,-34.3603
9,-23.0854,15.2677
0,-14.2592,-60.0683
4,-43.8612,14.5991
1,-92.1244,-11.0706
5,39.6903,-32.0855
0,-20.0745,-80.877
4,-23.2231,-4.799
2,21.2548,74.577
4,-42.2483,-16.1556
4,-56.6361,5.19008
0,-36.5338,-62.8778
1,-88.0042,23.3731
2,67.7523,58.8129
2,35.7031,65.8991
7,-24.8884,54.8973
1,-82.7302,-12.0254
1,-101.21,-5.19221
5,58.3618,-41.1981
5,23.194,-23.6585
9,-43.4334,24.5779
1,-84.8344,-14.3593
0,-39.9572,-52.8692
6,23.4247,-53.8645
3,66.7863,-10.3011
3,70.0963,-1.45533
7,5.35199,73.0345
7,-42.0063,73.442
4,-31.098,-33.1404
5,37.4081,-30.7037
6,4.65113,-60.8217
2,43.6636,79.906
1,-73.7511,37.2995
0,-49.2159,-50.624
9,-27.2452,39.5328
9,-31.6891,19.798
4,-21.7479,4.85965
5,-0.992563,23.2491
7,-22.7298,80.9136
7,-17.9984,66.1236
4,-52.3233,19.1135
5,42.0812,-53.1333
1,-77.2107,44.584
6,17.7797,-106.154
8,15.2851,12.1672
6,6.11139,-64.7382
3,90.204,7.85915
0,-48.1227,-81.9461
0,-16.2702,-82.1607
0,-49.9613,-49.4853
1,-88.5661,40.7536
1,-97.5485,-19.5012
5,28.3396,-35.8497
3,73.9898,19.1339
9,2.84595,10.2064
9,-30.1919,17.9891
5,22.1507,-33.5958
5,12.6006,-27.7904
0,-19.3354,-65.4362
8,25.2508,7.31922
3,59.9509,-9.08285
0,-19.5911,-69.8515
5,46.5032,-32.5026
0,-57.9258,-67.2506
3,80.4812,-19.5872
0,-41.5913,-65.413
5,12.7269,-38.3929
7,-20.156,48.9654
7,-32.6663,79.1903
9,-7.95812,17.5804
1,-83.269,-16.8685
8,41.4442,24.4088
5,63.4972,-32.2749
0,-23.0223,-70.2601
8,30.8974,2.04166
0,-29.5821,-65.4142
0,-42.136,-74.1842
4,-50.6709,-12.5144
0,-40.213,-86.265
1,-85.2899,41.1633
1,-85.1464,31.3961
5,20.3891,-21.5428
0,-29.2117,-82.0275
6,19.2834,-47.5551
3,13.011,26.7865
2,43.9257,91.4649
0,-11.7688,-66.4549
2,30.0945,55.7532
6,11.28,-61.0437
1,-85.4075,36.1847
2,52.1478,69.4747
5,48.167,-43.4795
4,-54.9786,9.5905
8,18.9882,37.0087
3,92.3547,6.24861
3,61.1516,16.1615
2,40.2387,83.4881
5,3.43483,-31.8885
3,95.6556,-4.75118
2,20.5746,75.6977
5,60.5324,-24.6886
7,-12.8444,52.0498
2,37.3476,83.4942
4,-49.6358,-20.3013
0,-44.8753,-44.5577
6,11.2436,-58.9501
1,-86.2154,-32.3108
5,59.336,-46.3781
0,-28.6184,-67.1025
4,-58.7563,11.9844
4,-49.9324,-9.68671
6,37.4948,-70.0586
3,84.4313,-13.4328
1,-79.548,-25.3194
0,-28.5663,-81.8531
9,-23.3281,15.2256
1,-99.1778,4.93487
1,-74.5936,46.6711
1,-102.381,-4.27515
4,-59.1381,4.58692
7,-11.5664,40.1473
3,28.5685,-11.7959
2,35.6877,80.6004
1,-80.5522,-18.0761
3,55.4156,2.17483
6,20.8258,-87.4451
1,-93.9371,29.011
5,3.00215,-36.4458
9,-24.8969,26.5482
8,18.3772,10.4616
4,-21.3276,-23.0699
3,68.2899,14.0885
1,-69.5284,59.369
7,-29.9234,55.6916
8,39.2875,12.4246
1,-88.964,40.4364
0,-48.2158,-69.4389
5,40.1206,-28.4108
3,71.8966,14.04
4,-34.4554,-32.9499
7,8.97573,38.5207
6,38.1518,-76.4369
7,-14.875,68.9074
0,-18.5537,-48.4595
5,54.9919,-46.6076
6,13.7699,-79.9451
1,-84.979,-25.1218
1,-94.149,8.31
7,3.5667,35.035
3,82.1304,-28.7633
4,-23.4625,-10.1417
0,-34.9576,-79.4733
8,26.7808,26.9307
7,3.46499,44.0351
6,24.3648,-91.8442
9,-6.52319,18.9026
5,5.99906,-29.7235
0,-18.6065,-82.2916
2,34.6007,74.7879
6,6.68157,-106.79
7,-15.8944,61.0251
0,-26.8694,-69.8923
0,-27.0429,-42.9495
9,-3.24565,-12.3633
3,93.5255,-14.9347
5,43.43,-33.7086
6,26.7369,-77.3498
7,-17.828,72.4739
3,91.5127,-19.3217
4,-34.3425,-18.7913
8,48.6456,9.01698
0,-20.8245,-69.3135
7,-10.3116,77.1652
0,-33.375,-90.0133
6,17.0752,-56.2287
9,-8.96441,3.48369
0,-42.2953,-51.5389
2,30.0072,65.6197
3,68.4269,-21.4985
0,-16.8779,-74.2933
8,45.4713,30.0964
7,-1.16011,79.7123
3,63.227,12.667
3,72.8003,-28.3472
8,27.1935,26.4403
2,65.7645,65.5059
9,-44.7732,39.3226
1,-81.1305,39.2305
1,-99.3506,-16.513
8,39.0691,33.1366
7,-22.2094,76.9144
2,59.8573,50.0913
8,17.7012,32.9119
2,15.8404,69.0942
4,-54.3352,6.06273
6,27.9252,-78.9006
6,21.5678,-100.158
9,-47.9027,43.2414
6,4.81895,-97.6595
7,-24.0662,89.8131
8,30.5502,35.6219
4,-60.015,-1.06161
3,63.6425,-3.38546
7,0.342902,46.6856
9,-31.0509,24.0495
7,-30.9002,58.0667
6,7.88525,-72.6937
2,24.9935,76.819
1,-75.0726,-37.3037
6,27.207,-87.0837
6,24.275,-77.3292
8,37.4709,28.2555
9,-16.0663,27.7415
6,30.7498,-55.9278
2,34.5954,59.1438
4,-51.9145,-5.03873
7,-13.2825,85.021
5,53.9409,-40.7186
8,20.9451,30.9878
3,69.8718,1.28784
0,-41.9297,-71.3668
5,-3.59102,-38.8959
7,-27.9739,85.5505
8,24.8947,4.22284
4,-45.0628,7.87542
8,23.763,14.9198
3,87.9641,12.4225
9,-5.24735,3.44044
2,47.617,79.1038
0,-32.9449,-74.9854
8,27.5801,-7.71639
1,-84.4367,-18.4885
2,57.3599,76.0376
6,6.75331,-92.4129
9,-44.4291,35.4564
9,-1.39425,-7.36676
8,25.663,30.5532
1,-85.8483,6.81366
1,-97.358,-23.7689
8,38.8239,15.0573
6,0.575292,-102.575
0,-37.9734,-62.4025
9,-38.6257,48.8735
7,-37.3726,53.723
9,-34.6202,47.1643
0,-52.2417,-79.8933
8,73.3818,27.5195
4,-62.7697,-1.54357
1,-86.1734,-0.156804
0,-22.7215,-71.2323
4,-28.9179,-28.0485
6,7.62399,-95.1417
8,30.4346,14.7182
5,19.1645,-30.7301
3,83.5478,-7.36763
0,-42.4236,-58.1309
3,66.2784,-4.60485
2,52.192,42.7203
5,64.2851,-40.2965
6,7.14499,-70.5107
1,-78.6106,-2.90777
8,30.9767,36.2795
6,33.1805,-92.0165
3,88.5473,1.41219
4,-58.025,8.8922
4,-46.9448,-13.4882
0,-41.4491,-77.2024
6,37.2766,-70.9221
2,55.1811,40.8435
7,6.56548,35.2728
5,40.522,-44.4648
2,33.4387,89.8301
2,-27.848,-72.307
2,71.417,56.7394
8,21.0204,37.9673
1,-84.5763,10.7979
5,8.99426,-31.3037
3,95.5657,2.16525
5,7.45087,-28.7236
7,-40.2251,83.9298
9,-13.218,-4.73466
2,35.9364,83.6614
4,-53.7168,-3.53722
4,-43.787,-4.2647
1,-75.4053,-27.1748
2,47.4118,60.3578
5,56.8981,-49.7934
8,27.7824,33.9833
5,53.7466,-44.9214
3,66.3142,5.30411
8,39.0438,14.5386
3,56.9875,-17.8866
3,56.6263,2.51677
2,42.3456,61.3044
9,-7.9572,-2.92085
8,34.4755,37.7057
4,-20.0598,-29.1359
6,17.3576,-62.3817
9,-25.937,36.3152
6,24.9816,-68.9073
6,28.8345,-97.7206
8,42.707,18.5947
6,10.5819,-68.0399
3,76.3315,2.76751
3,87.2307,24.2078
7,-3.62633,53.3397
4,-44.7811,-0.872325
1,-83.3963,25.7645
0,-48.1614,-62.038
4,-37.8735,-25.32
6,39.3314,-74.0733
9,-4.13384,-5.76692
1,-98.6102,-2.99698
0,-25.2364,-44.755
8,31.2309,41.9412
0,-30.6367,-66.1828
3,82.149,20.9729
8,36.9883,14.5248
4,-26.1334,-24.9769
9,-43.2423,49.55
2,21.0466,57.1315
6,16.6469,-56.7842
7,-24.7602,90.1138
3,89.6101,9.79124
5,15.7725,-28.8094
8,25.946,-1.83065
6,31.5165,-73.2562
9,-23.1372,37.8163
4,-40.7487,-28.6482
3,57.6403,-1.22717
3,86.8485,-13.3749
7,-18.7161,69.774
4,-28.6426,-1.66493
8,48.8522,14.6799
2,41.7341,87.3138
4,-50.8114,-14.6576
7,-42.1733,68.329
4,-61.1457,5.26206
0,-24.4438,-56.9584
1,-64.6518,-26.4713
4,-38.4825,-16.168
4,-29.4035,-21.3585
6,19.8405,-44.6007
0,-28.6743,-63.0773
8,21.9532,17.8451
7,-4.34295,73.9218
6,5.67168,-58.9759
2,59.8601,67.1873
1,-78.2218,1.52002
0,-16.7799,-58.2597
2,50.5533,60.3584
1,-78.1245,44.1257
4,-19.3958,-27.5658
2,23.7269,54.6109
7,-37.9128,71.9836
3,62.0379,-6.25933
7,-27.8458,66.7018
5,20.5246,-33.9382
3,85.9335,8.576
9,-0.396108,-6.47349
3,86.7102,15.27
7,-28.8434,91.5113
1,-92.2795,25.4061
4,-30.2518,-10.7816
9,-40.6652,50.4669
7,-10.3895,88.3307
1,-86.2382,-38.7066
1,-71.284,60.7151
5,45.4523,-35.546
1,-92.3501,-3.82262
9,-5.81763,18.8077
2,52.5818,51.5038
0,-35.753,-88.1698
7,-10.4049,65.6186
6,32.0202,-61.1615
8,44.5921,-10.7313
4,-37.193,0.285972
6,30.5329,-80.5621
1,-83.5507,41.1328
7,-14.0397,87.0104
8,13.893,4.73572
8,47.6379,24.1274
0,-27.7566,-59.8988
0,-18.0424,-48.904
5,12.0943,-34.6541
6,32.9678,-84.8803
2,53.967,66.3353
5,25.8927,-24.6237
9,-42.7355,37.6216
7,-23.6603,85.6205
0,-42.5578,-58.1957
9,-27.6956,31.6172
5,24.286,-22.301
9,-12.3821,7.41554
3,84.1298,4.23533
1,-98.3343,-2.0623
9,-37.5232,21.976
8,48.4649,-0.36808
8,31.2969,35.0891
4,-57.8022,13.8391
6,28.9443,-97.8505
7,-4.91067,50.2113
5,66.9798,-35.1575
2,54.2297,44.7567
4,-62.6607,1.8897
1,-80.5849,-7.88516
3,70.583,11.6894
0,-32.7556,-79.8632
5,-1.10916,-32.6258
4,-23.6582,83.1705
4,-30.5597,-23.954
2,52.1607,51.7002
3,8.35083,-48.1119
2,52.7452,56.9976
2,21.9447,60.1643
6,39.4073,-71.8025
9,-4.59869,12.7868
7,-11.8946,47.632
0,-23.3647,-68.8567
7,8.0848,39.929
9,-9.90932,7.06333
5,55.4371,-37.9599
3,72.629,5.40994
9,-7.77247,-10.0176
1,-79.1619,-38.9701
1,-88.1912,-4.99324
6,7.13311,-78.7998
7,-12.5045,44.2842
8,32.3177,4.98501
2,58.9083,64.2795
9,-15.3937,3.11398
2,45.0879,88.7
9,-12.5175,-0.0258316
5,26.8854,-36.2241
3,89.5334,25.6743
7,-18.6253,63.8734
4,-26.0867,1.68935
6,13.2557,-48.9883
2,41.0945,73.2015
3,90.8702,-14.7509
3,69.8324,-32.4255
3,65.8318,4.18773
8,42.0955,11.299
1,-89.1357,38.0571
6,32.3314,-90.4659
6,4.12107,-68.8681
7,-16.7217,48.8894
9,-39.3046,33.3188
0,-23.6632,-45.2087
3,89.9205,-6.16153
3,74.3006,-13.7441
3,61.0195,11.6234
3,60.2419,-1.27119
0,-55.0389,-66.535
7,6.83383,40.6976
6,58.2197,-42.5873
8,30.5712,-0.0438856
9,0.434925,-3.59181
8,33.4043,31.0083
1,-86.4994,-38.6449
3,68.3929,-16.1306
1,-89.9184,19.038
7,-5.66231,59.0131
5,40.059,-24.6911
1,-86.1117,-17.4829
2,69.1825,51.8771
4,-25.2541,-16.141
9,-19.9786,38.0216
2,23.5266,51.7546
4,-54.0846,8.38178
4,-59.705,8.82257
1,-97.3436,-20.871
3,72.2116,-22.4383
4,-67.4319,13.1036
3,79.0045,-24.8327
6,21.9965,-51.4073
4,-36.5731,9.14885
6,6.02737,-80.8011
0,-21.5271,-79.5766
2,21.8066,90.6946
5,35.9669,-26.9319
7,8.68477,37.6005
8,16.6061,43.0036
6,16.1912,-61.5011
8,71.3639,-35.7356
7,-14.773,55.8535
4,-61.7172,-4.20689
8,21.9638,20.8129
1,-71.1679,62.1933
9,-43.5836,24.8055
6,13.6428,-59.524
7,-0.911046,40.2145
0,-31.9671,-66.1032
8,42.6595,25.8676
1,-94.4936,-5.77295
8,40.8889,14.0101
7,-6.56999,53.5273
3,93.1365,-1.71126
7,-12.3396,84.4406
6,19.1531,-57.4626
1,-68.2966,52.7443
8,29.0026,16.6893
9,-6.56402,-13.8784
6,26.3897,-92.2879
7,-21.8833,81.5577
2,39.23,91.2352
5,50.2542,-43.8821
1,-91.8609,-7.37418
8,23.1405,10.3527
4,-58.3137,4.79981
5,12.7099,-37.5366
1,-71.5457,64.4363
8,30.1347,33.1057
1,-88.682,40.2485
3,26.3742,62.6908
0,-41.2762,-44.4977
4,-32.5668,13.809
3,96.6095,12.7074
9,-8.03747,10.7821
7,0.244932,78.1679
8,36.7085,-6.41743
8,47.6124,14.8019
8,16.5643,4.39219
9,-6.78146,-13.635
6,34.6405,-67.436
1,-92.0883,5.10719
2,46.1196,90.054
0,-9.94929,-51.9417
7,-8.64019,77.7202
3,91.8008,-10.0676
4,-40.7472,-26.7044
2,68.5843,45.749
1,-95.4294,-22.7953
5,6.94263,-32.2727
5,44.2231,-43.9316
3,60.4365,0.351306
4,-22.2603,6.93369
9,-26.9171,22.8129
3,88.9475,-21.8823
7,4.76293,36.9507
4,-24.985,-11.19
2,31.1902,61.5949
3,76.6226,-19.8209
7,-23.6855,79.2278
2,33.6934,85.2573
0,-32.9356,-85.424
3,97.5227,15.394
8,34.7056,15.0516
5,7.75709,-14.2495
2,31.1205,85.2496
7,-7.64676,55.9256
7,-39.4352,52.1562
8,38.3525,9.44294
3,70.3465,-4.36926
8,40.3875,4.13185
1,-78.1487,25.5432
2,26.7008,91.7398
9,-27.7882,28.4402
9,1.11019,4.20678
9,-10.918,4.10417
6,19.1273,-96.7726
6,21.1287,-89.0595
8,19.3393,29.2588
5,-1.92765,-33.6298
7,1.3576,68.6341
3,82.1044,20.8201
8,34.1791,1.95168
4,-29.7124,-22.3407
6,8.9496,-56.0586
6,9.15036,-65.2003
5,12.0117,-37.6834
8,23.8089,22.3661
9,-6.90533,20.081
5,57.4527,-29.52
0,-40.149,-78.6807
6,32.7146,-90.4389
8,27.6278,-4.78438
8,26.3237,10.6521
7,-21.4788,51.6157
1,-99.0329,-2.73845
0,-22.5499,-66.6348
7,1.0225,81.3081
8,33.3701,26.2928
0,-12.9637,-58.9361
2,28.3707,60.2918
9,-23.3469,24.9556
3,69.1935,-1.46339
4,-33.2863,1.56246
0,-20.4883,-58.0908
4,-35.545,1.68665
7,1.76965,72.7146
6,14.8048,-107.331
9,-22.8533,42.4053
0,-34.5151,-64.7577
7,-8.87557,82.5619
2,31.9804,78.5989
3,76.8659,4.40208
0,-50.0274,-56.7916
1,-86.0577,15.311
1,-101.835,-2.81665
7,-14.5099,81.8432
7,-27.6348,88.7502
0,-33.0391,-75.3613
4,-37.4246,-23.0095
9,-16.708,24.8547
1,-90.3442,2.44385
2,16.9765,72.2979
5,46.6612,-35.8878
2,37.1128,73.8546
8,25.3826,27.1007
7,-5.94729,65.7639
1,-94.0227,10.3906
1,-86.5381,-0.338166
1,-77.8181,39.2004
0,-53.9641,-64.5118
6,25.0889,-82.3506
0,-22.6633,-46.5652
5,40.9772,-25.7855
1,-67.8084,56.0957
7,-1.55005,45.9277
2,48.3313,69.9814
8,24.5128,-8.62374
3,65.6171,8.67369
9,-1.21161,4.32827
5,36.0621,-25.129
0,-30.2959,-69.383
5,16.6654,-29.7296
4,-21.3781,-22.6195
1,-85.8352,9.56441
7,-1.87289,65.1996
7,3.45938,38.3122
5,53.2603,-43.2058
0,-13.5371,-54.1951
3,96.3226,-10.123
7,-19.8216,50.0186
4,-58.3063,-7.8262
4,-23.9661,-22.311
7,-24.6609,52.5706
6,19.4994,-49.5792
2,19.1256,53.737
7,-38.0947,69.3822
7,-28.1921,58.2529
3,67.1213,8.41482
6,25.6139,-88.5363
1,-78.4227,44.8642
5,9.32805,-29.9543
3,68.0273,-1.31599
7,-30.39,78.0141
3,88.3073,5.96366
9,-0.132323,16.0304
8,18.4484,28.1983
2,32.7496,74.3758
7,-29.3719,66.4829
8,47.4834,-10.4909
8,20.0438,17.9694
4,-26.2635,-9.84904
7,-27.3228,74.8271
9,-32.0894,32.8056
7,6.14583,33.5026
8,42.7149,23.2009
4,-40.5258,-8.7419
7,3.87135,72.3175
0,-21.463,-77.935
0,-55.559,-48.6823
7,-15.7033,80.369
1,-99.377,-16.5238
8,28.5673,10.3296
1,-90.5848,13.8132
1,-74.6151,-35.0235
5,10.5343,-36.7775
1,-94.1469,-17.7815
3,83.6746,17.2867
7,-6.45719,41.1378
9,-23.67,13.9295
6,24.2649,-88.171
8,44.5292,3.5343
4,-57.5484,-11.2178
0,-42.0736,-70.1753
9,-45.8227,39.5219
8,28.5044,37.2124
6,26.1207,-78.3596
4,-63.8839,5.38019
3,69.5284,-16.3938
5,17.9932,-39.4519
3,75.1889,24.2919
7,-36.4215,62.9363
8,44.4085,-58.0164
0,-44.2438,-61.2238
2,11.8794,72.2944
6,33.4246,-67.1377
8,13.0419,16.2665
9,-51.0107,36.0463
6,9.67183,-101.919
4,-66.4021,13.0278
9,-21.807,25.2056
1,-72.9868,42.214
7,-34.7721,75.8816
6,20.7485,-47.4905
1,-96.2118,3.05287
7,-40.8178,51.5015
1,-69.0337,-28.9028
6,29.1738,-53.4146
5,10.3704,-32.9822
2,33.1953,91.3622
7,-20.293,66.4881
7,-7.12901,82.815
1,-68.6183,41.8924
2,28.2332,85.359
0,-26.9663,-44.696
5,36.226,-33.665
3,96.6717,4.08351
6,21.1553,-51.8363
2,24.6485,84.6739
9,-16.5727,3.73782
7,-21.2904,52.0843
1,-83.6086,22.1479
6,9.38723,-101.168
3,84.9962,-23.9834
3,62.9175,12.2671
7,1.63659,76.1385
9,-2.40591,-8.02462
4,-48.1683,-8.40895
4,-55.0531,-12.1167
8,-12.2016,2.79819
9,-37.5982,35.5017
1,-81.3424,24.4844
1,-74.5079,-41.2066
4,-30.0899,-7.99273
1,-76.8146,51.4884
8,20.6492,35.3544
2,38.3143,77.0784
4,-22.5706,-21.7166
8,15.1195,1.85109
7,-15.1963,61.65
3,85.228,22.0994
5,28.7915,-28.7261
0,-24.9157,-72.0975
3,65.2601,5.70437
9,-17.3189,24.7933
5,34.9271,-43.8879
0,-31.0232,-49.1751
5,62.0508,-37.4528
3,66.4281,8.18661
2,28.0911,58.7042
4,-38.8783,-5.53889
5,11.8816,-34.6841
3,90.4183,19.7648
5,35.0788,-42.2007
1,-84.9776,-25.3757
9,-41.7924,24.9503
4,-24.5952,-31.4724
5,40.6512,-26.2006
3,79.8286,22.7092
3,93.3481,-4.62376
0,-32.6218,-54.6785
5,40.5171,-26.5342
2,61.833,40.22
0,-45.6164,-47.2005
0,-25.9193,-89.3624
9,-16.3474,30.5145
5,53.4634,-32.4861
5,18.6249,-36.3985
4,-59.0151,-9.19789
2,30.6675,90.8829
4,-20.9669,-24.8248
7,-34.5605,82.6088
0,-49.9827,-73.4421
1,-65.6879,59.0494
3,62.9463,-13.19
6,29.2432,-58.9136
2,58.8857,38.5276
8,18.1143,3.00784
8,18.6593,0.82874
8,25.4421,11.1197
1,-84.2881,-12.625
5,6.99466,-26.8041
6,23.5889,-91.1156
3,75.6825,-15.2259
7,-8.86004,82.8787
0,-10.3882,-64.2878
8,32.196,30.7907
2,45.5855,70.2439
3,83.4931,23.1138
5,19.9813,-26.8244
1,-70.1966,-27.3449
1,55.8299,-19.4259
5,-6.2175,-29.0309
4,-59.937,15.7463
0,-45.2833,-55.1413
3,89.279,17.4994
2,55.0256,55.4289
3,78.2799,18.4098
4,-63.8644,0.765958
5,16.2975,-17.837
9,-2.0816,-9.48429
9,-35.3278,18.6861
4,-58.5841,-12.4798
0,-13.4739,-54.305
1,-83.3444,-18.7739
1,-90.6891,27.4094
1,-92.9679,-25.5417
9,-15.1843,3.131
1,-83.6314,9.73592
8,50.3879,21.2134
4,-42.3182,-2.16584
8,43.83,24.4524
8,13.303,29.6955
7,2.37215,40.5621
4,-57.7611,-2.31955
4,-55.2587,10.7106
5,30.1792,-30.1439
6,15.1144,-96.0099
4,-28.5344,-2.68946
6,24.7827,-45.1985
5,29.9913,-38.6512
9,-5.40386,0.568476
9,0.553634,7.83966
8,24.0826,-1.93249
0,-42.5687,-70.7138
3,86.9438,-16.5391
8,23.0269,13.3161
6,14.4774,-102.872
6,36.4717,-60.495
4,-64.2804,-1.9594
8,25.7583,26.5934
6,13.6838,-99.8493
6,23.1619,-56.1361
5,44.8258,-42.1598
2,28.2594,71.759
7,-15.8068,54.7878
3,96.699,10.4262
7,2.38804,67.1704
5,1.53214,-28.3379
8,43.382,11.6962
8,33.154,9.65732
6,30.9944,-55.0999
2,58.841,37.7428
0,-54.6908,-63.7066
2,20.7897,55.1586
1,-86.3122,-2.56771
1,-98.8692,-15.4973
4,-50.7447,14.6268
7,-20.6275,78.172
0,-28.998,-55.0749
6,21.5724,-59.5485
6,7.13129,-72.6198
0,-28.7642,-80.4924
