,label,x,y
7002,4,107.64410000000001,98.364
7003,0,118.31932,60.566100000000006
7004,9,120.273,145.1716
7005,5,193.00310000000002,95.5701
7006,2,188.4337,187.4835
7007,0,86.1768,51.485
7008,9,104.1962,169.6861
7009,3,213.8921,145.6084
7010,8,157.0593,161.47140000000002
7011,7,92.3461,187.6062
7012,1,60.254599999999996,172.4291
7013,0,104.6159,50.1713
7014,0,83.7851,72.46119999999999
7015,2,162.3582,212.1824
7016,3,216.0626,106.5804
7017,3,205.4925,125.57963
7018,2,158.2429,184.276
7019,5,155.5346,101.9952
7020,2,188.0556,193.53910000000002
7021,5,174.8067,85.9108
7022,2,148.6403,202.6834
7023,6,139.488,51.3446
7024,2,152.8014,178.1124
7025,0,83.9588,75.05449999999999
7026,7,121.46659,206.5154
7027,5,181.6728,88.2424
7028,3,189.3808,129.07915
7029,7,129.20587,168.83679999999998
7030,7,121.55239,167.24
7031,4,99.0911,126.50459
7032,2,179.5876,192.15730000000002
7033,8,151.8039,156.6042
7034,0,112.747,48.1486
7035,3,204.6421,120.56354
7036,8,159.5001,156.4462
7037,1,54.348299999999995,88.476
7038,8,164.5897,128.960363
7039,5,134.06421,93.1884
7040,4,67.5873,146.1103
7041,9,97.91720000000001,162.3385
7042,2,177.9708,198.70850000000002
7043,7,91.2727,179.40359999999998
7044,9,101.219,148.8191
7045,6,154.0642,55.730500000000006
7046,6,155.4123,41.12050000000001
7047,1,32.63549999999999,130.12085
7048,6,151.2138,62.0686
7049,2,186.6781,189.9216
7050,7,97.2601,213.47129999999999
7051,6,145.4871,25.087999999999994
7052,4,79.9384,102.4954
7053,9,118.20008,131.72777
7054,6,145.9125,43.666399999999996
7055,0,99.4887,69.45009999999999
7056,0,91.3502,56.376000000000005
7057,8,149.06040000000002,139.579
7058,2,156.8226,218.64249999999998
7059,9,81.1325,166.3802
7060,7,112.1115,183.5291
7061,1,60.7445,182.1562
7062,4,64.6005,128.618647
7063,7,89.7059,195.7831
7064,6,156.1469,30.498999999999995
7065,8,147.28719999999998,162.9808
7066,5,125.67578,103.246
7067,5,150.86939999999998,91.4042
7068,4,106.6632,118.93863
7069,6,138.0044,44.2282
7070,2,165.9404,208.1808
7071,3,204.2514,110.6991
7072,9,96.96379999999999,164.7006
7073,9,92.7646,155.2568
7074,6,151.3405,53.7992
7075,8,164.4653,124.92999
7076,9,96.0454,159.8815
7077,1,32.799400000000006,160.8505
7078,8,145.8662,161.9201
7079,4,105.8631,134.93196
7080,9,128.848873,141.3606
7081,0,82.6601,75.9894
7082,5,191.4659,90.3806
7083,1,34.9105,99.52
7084,1,33.491299999999995,100.8814
7085,7,137.39856,170.915
7086,8,178.3305,149.1474
7087,3,228.651,121.98122000000001
7088,5,123.10331,99.94630000000001
7089,9,118.17237,158.8698
7090,5,178.4728,96.3181
7091,7,114.7766,210.04649999999998
7092,0,101.0548,83.2584
7093,7,116.9089,176.2803
7094,5,130.02206,89.7168
7095,9,91.2789,166.3942
7096,6,146.6114,59.726200000000006
7097,5,120.46415999999999,98.2485
7098,6,130.58954,56.46169999999999
7099,5,152.2994,106.547
7100,4,93.6957,101.9151
7101,3,184.3088,132.42585
7102,8,150.7171,154.4441
7103,4,92.2051,105.104
7104,3,210.36610000000002,149.8951
7105,3,205.2141,108.0747
7106,4,106.70060000000001,106.9049
7107,9,115.6447,128.748586
7108,4,91.68809999999999,109.1173
7109,0,87.9139,41.671499999999995
7110,4,80.7813,107.6409
7111,6,142.5616,32.524699999999996
7112,1,43.710899999999995,92.0895
7113,4,64.09440000000001,128.842061
7114,1,49.4148,98.4539
7115,3,189.665,121.45334
7116,4,120.51389,148.3938
7117,7,57.766000000000005,166.9608
7118,3,153.0448,183.6851
7119,1,50.624300000000005,148.9271
7120,5,184.0859,97.1834
7121,5,140.9554,107.033
7122,9,113.8907,142.6197
7123,3,48.936899999999994,85.22409999999999
7124,3,185.82909999999998,119.6174
7125,9,94.70570000000001,147.8803
7126,1,46.831199999999995,121.70215
7127,2,155.4314,181.4549
7128,2,157.1794,181.1412
7129,0,94.2267,48.028800000000004
7130,3,209.8646,120.09325
7131,7,109.5213,195.67610000000002
7132,6,137.57756,20.183999999999997
7133,3,190.8962,141.5764
7134,4,89.8836,130.07862
7135,6,133.9037,52.6071
7136,3,218.0368,139.7507
7137,5,138.2704,102.86789999999999
7138,9,108.0058,170.39260000000002
7139,5,151.1895,97.9997
7140,0,105.7216,71.30449999999999
7141,4,84.2918,123.93654
7142,3,215.019,130.33422
7143,3,185.3633,139.4434
7144,0,83.7748,49.63890000000001
7145,6,81.5223,136.99997
7146,5,174.30610000000001,105.7284
7147,9,129.78296,131.11345
7148,8,179.20850000000002,153.346
7149,1,55.0466,108.0675
7150,0,82.7976,72.6876
7151,2,172.6488,204.43290000000002
7152,8,148.0847,127.798049
7153,6,138.4484,19.567999999999998
7154,4,96.1245,122.25362
7155,5,169.4572,92.2248
7156,3,203.7062,127.9082056
7157,6,141.5263,62.777699999999996
7158,1,43.2038,115.8575
7159,6,143.3903,33.3202
7160,8,168.5395,114.5604
7161,1,58.987899999999996,174.6035
7162,2,168.66140000000001,189.0881
7163,2,173.6079,182.3943
7164,8,151.5964,137.28733
7165,5,179.40359999999998,84.87129999999999
7166,0,91.4114,48.399100000000004
7167,0,100.4124,58.980999999999995
7168,5,166.2644,100.4241
7169,2,163.90460000000002,192.32299999999998
7170,9,128.39527,130.59048
7171,6,144.0157,34.156800000000004
7172,0,73.6186,66.42830000000001
7173,1,60.2842,110.348
7174,3,213.55360000000002,147.492
7175,0,111.3752,79.36189999999999
7176,2,152.63909999999998,213.3569
7177,1,43.645399999999995,157.9292
7178,9,123.17852,143.1153
7179,0,73.9097,66.2508
7180,9,79.7367,162.4033
7181,5,187.4689,95.5505
7182,1,59.70140000000001,178.7746
7183,3,206.3971,144.8648
7184,0,76.0933,56.56529999999999
7185,0,74.3018,80.28880000000001
7186,9,93.7216,146.8413
7187,8,148.2025,154.0799
7188,8,152.8555,171.6153
7189,3,199.9178,100.70830000000001
7190,0,98.7358,51.5132
7191,7,127.833963,173.3269
7192,7,99.4964,186.5986
7193,1,40.644400000000005,102.011
7194,6,167.9185,59.6486
7195,1,30.354100000000003,155.9071
7196,9,97.6917,147.4068
7197,2,192.0894,192.3668
7198,6,138.081,23.852000000000004
7199,0,108.9662,83.298
7200,3,225.8493,137.98333
7201,9,98.3151,146.7054
7202,8,162.8523,138.8049
7203,9,110.1329,150.1062
7204,4,77.58539999999999,128.971448
7205,1,35.58540000000001,124.18468
7206,0,100.3053,83.66579999999999
7207,1,40.334599999999995,142.6535
7208,1,48.865899999999996,126.19886
7209,2,173.32999999999998,214.103
7210,1,42.393699999999995,95.2406
7211,5,159.5711,96.2877
7212,0,74.0305,73.35730000000001
7213,3,184.04160000000002,121.78446
7214,1,46.498900000000006,109.7697
7215,3,216.4856,119.51036
7216,1,62.043400000000005,102.2043
7217,6,154.341,55.3631
7218,6,153.1878,73.8762
7219,3,189.18200000000002,122.02976
7220,2,168.1676,179.486
7221,4,83.33619999999999,124.29624
7222,4,79.7731,136.09543
7223,2,190.9019,195.1892
7224,2,171.6968,205.0648
7225,7,127.08058,181.02960000000002
7226,8,159.4315,153.4997
7227,8,170.412,151.3863
7228,4,80.3563,142.5713
7229,9,121.60281,139.063
7230,1,39.41330000000001,161.15
7231,4,92.49459999999999,110.37989999999999
7232,5,177.2414,89.174
7233,1,48.5215,142.8492
7234,6,148.481,27.784000000000006
7235,7,99.487,213.20929999999998
7236,1,46.9525,174.56799999999998
7237,8,163.4228,162.3176
7238,0,106.2032,62.681799999999996
7239,7,115.1981,167.4913
7240,3,197.9312,109.8747
7241,3,224.7754,141.8841
7242,1,149.8733,174.4065
7243,6,157.9583,56.548500000000004
7244,2,183.1612,169.8808
7245,9,109.3689,140.8037
7246,3,216.63549999999998,116.9127
7247,7,113.805,211.5279
7248,2,162.5933,220.5675
7249,0,96.2396,78.4324
7250,3,199.99689999999998,136.83169
7251,4,95.40440000000001,133.52908
7252,0,75.79480000000001,50.1065
7253,4,71.3421,135.47931
7254,6,170.9407,49.7685
7255,6,139.2334,26.64
7256,0,93.70439999999999,71.9209
7257,6,151.4855,54.8167
7258,4,102.59270000000001,111.67439999999999
7259,5,133.9545,103.77199999999999
7260,1,54.2175,164.5592
7261,7,96.3815,187.6561
7262,0,108.5207,51.792500000000004
7263,8,138.158,141.0423
7264,2,185.8854,192.47140000000002
7265,3,215.824,153.5639
7266,9,79.2043,172.0796
7267,7,101.5046,204.1592
7268,0,92.0829,64.8185
7269,6,148.0205,61.506600000000006
7270,9,80.102,171.4492
7271,7,107.5074,183.6394
7272,3,224.29739999999998,116.3696
7273,7,132.08745,171.9982
7274,6,138.7277,33.2483
7275,0,93.10900000000001,63.173500000000004
7276,1,52.86,100.6507
7277,7,88.469,196.4386
7278,8,176.5907,136.73968
7279,9,105.2897,159.4764
7280,4,95.8332,135.66785
7281,9,121.32699,139.977
7282,1,48.427800000000005,159.2871
7283,0,80.6923,78.4907
7284,8,157.556,165.5121
7285,8,151.9181,121.83718
7286,1,45.639799999999994,92.695
7287,2,193.3093,178.87369999999999
7288,5,177.7351,97.8275
7289,3,226.9624,128.286238
7290,3,204.8707,120.51278
7291,7,127.197875,212.1499
7292,7,86.9685,205.72320000000002
7293,4,90.6186,174.9082
7294,8,168.752,131.94805
7295,8,154.4163,115.9576
7296,8,150.8507,156.316
7297,0,96.61619999999999,72.94149999999999
7298,1,44.494,168.6059
7299,5,145.8948,89.73230000000001
7300,4,77.06110000000001,126.63498
7301,5,132.19462,93.8334
7302,1,49.7559,128.593114
7303,9,83.2555,154.663
7304,3,187.6955,134.15507
7305,2,172.3385,195.5122
7306,7,120.86704,197.3586
7307,6,161.8217,45.765100000000004
7308,8,158.1597,167.9826
7309,2,156.2868,210.6479
7310,9,119.2935,128.290703
7311,0,97.9587,41.2611
7312,1,33.557,164.67090000000002
7313,3,219.6988,127.011777
7314,9,80.1947,175.2918
7315,2,168.685,213.19490000000002
7316,4,63.50279999999999,137.68729
7317,0,72.739,66.21379999999999
7318,0,114.364,53.745000000000005
7319,9,117.6927,153.0867
7320,7,121.16412,201.7996
7321,7,91.10210000000001,194.1318
7322,3,210.0706,137.4102
7323,2,153.668,215.4386
7324,4,91.35249999999999,113.6139
7325,1,45.4696,110.45609999999999
7326,5,153.1983,89.405
7327,9,84.714,160.30259999999998
7328,5,132.71163,102.095
7329,3,186.7515,119.6204
7330,4,105.286,115.1786
7331,4,64.37870000000001,127.078551
7332,7,88.4988,205.9119
7333,9,92.34360000000001,143.7991
7334,3,221.13389999999998,113.9883
7335,3,160.73160000000001,112.0153
7336,6,155.4153,50.290400000000005
7337,4,81.2398,130.34318
7338,1,34.0163,159.0902
7339,5,185.8972,91.0241
7340,4,98.8492,122.52164
7341,4,77.35900000000001,134.36514
7342,1,25.715999999999994,123.81864
7343,5,145.0716,104.316
7344,8,164.7058,129.41816
7345,2,158.1055,219.1678
7346,3,208.8856,106.5195
7347,2,163.5552,218.922
7348,7,98.9142,213.77030000000002
7349,6,145.5796,61.0629
7350,1,48.6759,124.71866
7351,5,156.2015,85.97059999999999
7352,3,208.88060000000002,125.15557
7353,2,152.6461,214.50889999999998
7354,6,130.49091,35.2197
7355,5,170.4522,90.84530000000001
7356,7,136.22741,165.58010000000002
7357,7,106.6712,199.3792
7358,8,154.8875,121.40188
7359,8,157.6475,172.23340000000002
7360,1,57.5723,181.5586
7361,1,41.62350000000001,111.5399
7362,1,162.8742,72.8874
7363,0,109.5202,50.4268
7364,6,135.21456,50.010999999999996
7365,3,217.45780000000002,146.3171
7366,2,166.90800000000002,195.24970000000002
7367,8,155.9078,161.9718
7368,4,105.08670000000001,128.908614
7369,0,172.3564,71.3315
7370,3,216.86790000000002,122.85659
7371,1,50.431,164.5239
7372,3,228.493,130.21217
7373,0,95.13,65.3271
7374,2,161.83780000000002,189.56040000000002
7375,9,109.5481,158.9312
7376,1,57.245000000000005,100.5874
7377,5,125.8919,102.9142
7378,1,57.960300000000004,175.4731
7379,4,105.0913,98.52250000000001
7380,0,104.8013,65.8015
7381,5,126.52743,92.6292
7382,5,162.588,104.675
7383,6,143.7538,47.7624
7384,4,73.9317,147.6878
7385,0,83.9334,75.3441
7386,6,137.19574,26.833
7387,1,42.775400000000005,170.2726
7388,8,158.0188,128.0685515
7389,1,59.258700000000005,96.9158
7390,0,100.2533,62.668000000000006
7391,1,60.9734,189.4275
7392,8,178.7727,135.94582
7393,2,164.3833,205.8509
7394,0,92.61670000000001,56.187200000000004
7395,3,212.3981,112.6814
7396,7,126.75766,178.6626
7397,0,78.4286,48.294399999999996
7398,5,188.2066,92.9822
7399,0,96.17869999999999,37.6259
7400,1,47.941500000000005,160.8989
7401,7,108.0958,210.65109999999999
7402,0,99.4614,81.6224
7403,0,117.9993,72.12950000000001
7404,8,160.6905,130.99552
7405,1,57.5941,98.7578
7406,4,92.2805,102.00280000000001
7407,2,179.4678,186.4413
7408,5,161.36419999999998,103.6354
7409,6,153.2166,38.9576
7410,8,152.3118,156.48
7411,5,134.16919000000001,104.9602
7412,6,152.00209999999998,65.3055
7413,4,86.24539999999999,128.384453
7414,9,123.00872,149.4062
7415,5,124.04823999999999,102.2073
7416,8,150.9796,134.80106
7417,9,100.64789999999999,159.1251
7418,8,148.5857,105.59530000000001
7419,9,98.333,150.5273
7420,9,117.2673,130.56544
7421,8,170.1261,158.8849
7422,4,83.7094,110.4128
7423,6,151.7733,54.978899999999996
7424,9,113.1149,146.7678
7425,2,165.6882,200.06959999999998
7426,3,192.1644,99.6849
7427,4,106.8634,114.5588
7428,2,195.2542,139.7845
7429,2,150.9401,194.2518
7430,1,55.060599999999994,169.8662
7431,0,99.9058,42.843500000000006
7432,8,154.6991,149.763
7433,1,45.917500000000004,90.6041
7434,0,96.8089,74.79910000000001
7435,6,158.974,62.8819
7436,5,161.324,97.062
7437,9,121.99693,145.6123
7438,6,138.294,31.5783
7439,3,198.1771,112.2673
7440,5,159.0748,102.1589
7441,3,224.77769999999998,144.2844
7442,3,201.4674,155.4163
7443,0,118.87295,69.952
7444,1,49.017799999999994,102.4937
7445,0,83.58330000000001,70.2359
7446,6,138.675,71.4102
7447,9,111.08539999999999,135.14422
7448,0,112.37010000000001,68.8377
7449,0,96.9745,74.9536
7450,4,106.686,112.2629
7451,7,119.72751,193.78289999999998
7452,2,186.9709,182.4064
7453,8,179.2526,151.3745
7454,7,123.503,211.9034
7455,5,122.798,99.7406
7456,3,219.91379999999998,125.35396
7457,0,77.9234,49.891099999999994
7458,5,151.4556,99.8863
7459,0,97.6516,63.6883
7460,0,81.7011,72.34190000000001
7461,6,167.0784,44.695800000000006
7462,8,168.2242,134.70969
7463,1,45.8729,108.0244
7464,9,128.000771225,141.567
7465,9,123.21862,116.3148
7466,4,103.5623,111.9377
7467,6,157.3749,72.5447
7468,2,178.65460000000002,203.1739
7469,6,155.0356,30.577600000000004
7470,8,153.51760000000002,132.4933
7471,5,182.951,104.7224
7472,0,94.90090000000001,50.779700000000005
7473,5,170.7419,101.6988
7474,8,197.9121,92.9268
7475,2,46.3475,156.424
7476,5,175.4072,96.654
7477,4,80.35,130.49645
7478,9,103.0375,148.5981
7479,1,58.879099999999994,175.2744
7480,4,90.8677,119.31436
7481,7,135.15013,169.4861
7482,6,154.309,40.6451
7483,5,130.56038,92.8272
7484,3,214.983,117.8267
7485,3,224.8021,120.7983
7486,4,106.5222,105.80799999999999
7487,7,113.3436,209.997
7488,4,84.0771,112.1773
7489,2,180.8905,182.4783
7490,4,78.16499999999999,141.8625
7491,5,128.826423,102.5909
7492,1,36.185,132.76324
7493,4,68.26830000000001,133.55678
7494,9,129.1638,144.0302
7495,0,98.6601,83.06049999999999
7496,6,147.6975,45.6635
7497,4,96.7684,119.94239999999999
7498,6,153.9,36.938900000000004
7499,0,82.0132,67.4033
7500,6,160.52949999999998,43.4755
7501,0,93.7909,71.9042
7502,3,192.1501,133.31568
7503,5,192.0506,96.21940000000001
7504,4,88.25659999999999,130.32484
7505,0,143.528,80.14070000000001
7506,4,93.1263,122.62349
7507,4,74.87610000000001,141.6876
7508,0,77.4522,78.5247
7509,4,64.2404,135.11092
7510,2,195.3391,186.9746
7511,8,156.062,144.7819
7512,6,132.80656,59.482600000000005
7513,4,62.7637,138.051
7514,3,172.8391,173.3046
7515,3,216.1711,126.52123
7516,9,82.0469,163.2897
7517,3,184.8908,110.0826
7518,6,135.04301,30.747500000000002
7519,3,218.6036,132.50215
7520,4,90.89070000000001,113.6259
7521,4,86.1216,99.4793
7522,2,174.19729999999998,181.4923
7523,1,47.3946,120.46072
7524,1,45.4897,126.09657
7525,7,47.290800000000004,140.7924
7526,1,53.604600000000005,110.9117
7527,2,121.4087,179.2843
7528,7,126.15116,198.078
7529,8,153.0455,149.0649
7530,0,94.0644,51.9358
7531,7,120.61032,191.1959
7532,3,186.4091,127.466231
7533,0,102.4705,63.5569
7534,4,81.729,109.013
7535,0,93.3441,79.8486
7536,0,74.98089999999999,57.1652
7537,2,167.4106,222.64960000000002
7538,3,205.2056,119.37289
7539,0,83.8546,80.6257
7540,6,168.8677,55.0702
7541,1,32.151399999999995,110.7931
7542,1,46.9464,172.6499
7543,8,153.0276,138.2793
7544,9,115.4936,120.95899
7545,4,85.6078,100.7966
7546,3,204.8429,106.319
7547,8,144.6611,170.9087
7548,6,149.1782,40.6837
7549,7,109.4596,200.8536
7550,3,131.71,134.89306
7551,2,181.69740000000002,207.94299999999998
7552,3,200.949,125.66176
7553,9,80.0543,168.6852
7554,8,174.385,143.9213
7555,4,77.0873,128.622258
7556,1,31.995800000000003,126.94643
7557,0,98.06909999999999,79.207
7558,1,37.571799999999996,163.3395
7559,6,133.8906,66.348
7560,8,145.65,134.22549
7561,3,201.4328,102.9449
7562,7,128.241585,172.8403
7563,1,33.02760000000001,130.3817
7564,7,86.1594,209.6535
7565,3,210.8268,129.97313
7566,7,92.4888,211.0487
7567,3,201.2015,124.07777
7568,3,205.577,132.98527
7569,7,129.37588,193.7176
7570,1,43.263099999999994,113.794
7571,1,35.066,142.1105
7572,1,48.7688,169.9877
7573,6,147.9378,83.4696
7574,0,105.3274,44.679199999999994
7575,7,127.31478,201.53910000000002
7576,3,197.4576,141.3233
7577,0,72.59559999999999,59.357699999999994
7578,5,151.7175,97.4122
7579,3,195.2013,104.6098
7580,4,87.2796,111.4576
7581,8,168.1461,126.32339
7582,1,35.3762,98.13210000000001
7583,3,196.5759,140.629
7584,3,195.1507,121.09581
7585,8,154.19310000000002,147.04579999999999
7586,0,100.7269,69.5701
7587,3,190.14589999999998,141.1153
7588,2,178.4342,205.042
7589,5,186.2183,80.5334
7590,3,130.25598,137.34262999999999
7591,2,157.673,198.1565
7592,8,163.3272,135.95154
7593,5,152.3521,103.6762
7594,6,146.70850000000002,66.1237
7595,9,122.98244,145.7566
7596,2,178.7027,193.7443
7597,9,80.4337,154.496
7598,2,98.1343,58.710300000000004
7599,2,159.2449,181.59629999999999
7600,1,60.732600000000005,107.7321
7601,3,195.82299999999998,146.6757
7602,0,94.9177,65.29429999999999
7603,9,129.14702,118.98799
7604,4,92.8994,138.6219
7605,7,117.014,182.0181
7606,3,190.9838,112.2768
7607,8,166.34879999999998,141.31
7608,9,108.1597,167.3994
7609,3,186.4063,100.7273
7610,6,113.5857,44.35509999999999
7611,5,175.2868,107.8743
7612,5,181.6342,96.3561
7613,5,188.9253,93.6148
7614,6,137.0653,55.576499999999996
7615,6,151.5793,64.6048
7616,5,154.3979,94.1536
7617,8,176.2301,122.10776
7618,3,215.92430000000002,107.2368
7619,7,94.30279999999999,193.2847
7620,4,37.6673,144.4787
7621,7,43.3656,129.62197
7622,1,39.4795,138.0113
7623,5,140.0192,93.4077
7624,3,204.364,108.4363
7625,3,196.2499,147.5699
7626,9,110.34309999999999,138.6094
7627,9,90.4451,149.5779
7628,5,167.9313,84.8913
7629,8,170.2033,123.54192
7630,7,114.28829999999999,216.6153
7631,7,133.82601,177.0
7632,4,84.4022,103.3223
7633,8,141.5093,133.63576
7634,2,166.9141,207.3986
7635,7,121.34012,188.576
7636,7,126.80014,179.1078
7637,3,203.64679999999998,147.2373
7638,9,103.0961,160.962
7639,8,161.8544,82.3044
7640,7,126.26842,164.5927
7641,1,52.186800000000005,174.89249999999998
7642,6,167.5391,57.381699999999995
7643,3,204.9126,117.9277
7644,2,171.0971,197.47199999999998
7645,4,91.82939999999999,136.56941
7646,7,107.9076,203.0922
7647,6,154.2208,55.6815
7648,3,212.38909999999998,151.113
7649,1,39.83369999999999,122.67714
7650,7,102.58449999999999,192.095
7651,6,147.2797,57.1558
7652,1,39.7285,140.1069
7653,1,55.664500000000004,165.1958
7654,6,138.8503,30.873900000000006
7655,2,179.1873,180.1235
7656,2,186.4394,167.6712
7657,9,86.4382,178.0635
7658,9,92.4016,159.9767
7659,6,144.4155,75.94919999999999
7660,3,225.51080000000002,120.84433
7661,5,174.43439999999998,86.81819999999999
7662,2,192.11520000000002,194.7354
7663,9,126.79582,132.42238
7664,2,182.9762,183.6781
7665,3,203.0503,132.73881
7666,0,72.9254,78.44200000000001
7667,3,229.541,126.06203
7668,7,121.23312,165.5123
7669,2,149.1991,221.1318
7670,8,149.2765,137.90848
7671,8,157.3336,153.2327
7672,1,58.9453,183.933
7673,2,158.8878,196.9742
7674,9,118.5756,122.32131
7675,9,103.4003,155.76749999999998
7676,5,157.2914,88.9461
7677,4,104.5954,113.5785
7678,2,162.77100000000002,220.497
7679,8,159.13909999999998,119.66512
7680,2,149.4849,192.1001
7681,9,84.4935,174.8912
7682,0,97.4585,59.3575
7683,5,144.7956,107.7712
7684,9,79.7036,171.0991
7685,6,160.4056,44.2745
7686,3,196.204,110.9487
7687,8,144.98590000000002,141.4745
7688,8,159.0637,164.052
7689,3,184.8982,123.56529
7690,6,151.9777,65.1456
7691,4,80.50110000000001,112.2905
7692,9,81.94919999999999,166.3887
7693,5,124.04677,95.2048
7694,0,108.30420000000001,62.6356
7695,6,134.81887,65.3358
7696,4,73.08840000000001,144.8041
7697,9,113.1319,134.13032
7698,5,146.387,90.6208
7699,0,86.0538,66.1879
7700,7,131.35937,203.0686
7701,7,130.30603,164.8568
7702,7,89.318,214.6193
7703,5,146.19,103.0896
7704,1,34.798199999999994,117.9523
7705,5,152.554,97.318
7706,0,78.88589999999999,60.6657
7707,9,92.7501,147.2204
7708,1,46.0364,151.2492
7709,5,137.99741,111.2319
7710,7,103.91890000000001,195.2609
7711,8,165.11090000000002,140.3287
7712,3,194.6507,117.8284
7713,2,180.8701,198.1466
7714,2,144.2545,200.21769999999998
7715,0,112.2446,56.08669999999999
7716,8,163.6867,118.73046
7717,3,163.3149,211.6051
7718,8,150.2388,147.7124
7719,5,180.0504,84.3392
7720,8,151.8749,136.96909
7721,1,51.3856,173.5103
7722,1,38.391999999999996,123.8552
7723,5,144.8154,101.7441
7724,3,183.24009999999998,123.20246
7725,7,179.1775,183.2135
7726,4,83.2102,129.7794
7727,7,137.47198,168.0581
7728,7,131.99388,169.6248
7729,3,185.6386,123.29257
7730,9,117.0347,137.88031
7731,8,174.686,94.7716
7732,9,110.5076,158.5155
7733,4,91.6977,136.15013
7734,8,146.7852,139.2872
7735,8,177.5032,139.4333
7736,0,76.8414,79.5673
7737,4,78.56219999999999,112.0793
7738,1,48.1733,140.0224
7739,8,158.8773,157.0493
7740,2,196.8759,175.3625
7741,6,148.3584,76.8049
7742,9,89.0745,172.0749
7743,7,126.81408,196.2979
7744,3,196.7021,131.70089
7745,6,149.1002,69.59020000000001
7746,3,214.4385,136.95577
7747,2,165.1093,189.7577
7748,3,200.8526,152.7824
7749,7,101.3656,217.02280000000002
7750,0,99.36840000000001,44.314499999999995
7751,7,106.3534,202.0214
7752,9,115.581,116.5238
7753,7,106.474,184.6335
7754,6,129.34858,25.376999999999995
7755,6,145.1726,39.4367
7756,4,71.076,117.6385
7757,7,119.52662,166.4295
7758,0,105.4131,68.7998
7759,1,46.8446,163.7199
7760,8,157.1794,123.55203
7761,8,157.002,158.3439
7762,7,129.1405,201.118
7763,0,78.7697,70.9546
7764,9,91.34899999999999,95.8164
7765,6,148.2976,64.71039999999999
7766,6,133.60541,57.670199999999994
7767,3,217.8997,142.2143
7768,1,37.434799999999996,160.6922
7769,4,74.8543,127.053732
7770,5,170.626,100.7811
7771,0,80.655,78.91720000000001
7772,2,175.49360000000001,188.2387
7773,0,117.9829,79.8707
7774,9,128.797802,132.06318
7775,9,115.6615,139.4802
7776,6,146.3174,43.09310000000001
7777,5,130.74045,103.7273
7778,1,38.7474,143.1778
7779,4,100.2738,108.1075
7780,7,107.2782,176.10399999999998
7781,3,187.9881,109.7277
7782,3,218.1148,131.74832
7783,7,105.7099,202.9903
7784,9,123.62452,128.50825
7785,7,120.08092,196.7114
7786,1,46.0577,159.2268
7787,3,209.6824,120.57629
7788,5,151.8084,97.1197
7789,1,46.59,85.97229999999999
7790,4,96.1782,141.5493
7791,4,79.3209,130.66049
7792,0,97.3912,67.9188
7793,7,97.5287,194.22390000000001
7794,1,26.766000000000005,125.3497
7795,3,210.84109999999998,137.15931
7796,2,159.537,208.474
7797,1,52.3809,86.9756
7798,7,122.12852,211.1798
7799,4,108.8132,106.4932
7800,5,188.0668,92.8518
7801,4,97.026,125.88269
7802,8,151.2401,135.49587
7803,4,95.9824,95.0359
7804,3,216.2462,133.48468
7805,6,138.0896,51.3399
7806,5,178.2779,78.63239999999999
7807,8,168.9888,141.3207
7808,6,149.57580000000002,48.9229
7809,5,176.9187,83.90729999999999
7810,7,121.83879,162.1737
7811,1,32.931700000000006,156.8755
7812,9,116.503,150.566
7813,7,100.6586,212.1116
7814,5,136.42428,90.7627
7815,8,164.1567,126.55288
7816,0,84.1905,48.3463
7817,9,86.4003,164.3169
7818,2,162.0144,215.6969
7819,4,84.97460000000001,119.54595
7820,8,169.0624,128.393966
7821,3,202.59390000000002,113.9844
7822,6,135.38711,21.182000000000002
7823,7,88.2577,211.3466
7824,9,127.154816,118.94336
7825,4,73.5082,131.79791
7826,1,57.7205,166.3087
7827,1,51.2906,173.9538
7828,2,173.5827,198.2952
7829,0,101.3101,71.8457
7830,4,101.03059999999999,112.46340000000001
7831,1,36.7287,153.8028
7832,8,143.0009,157.5616
7833,6,163.2146,69.13130000000001
7834,4,97.4657,138.5785
7835,5,132.04451,95.5001
7836,6,145.0179,67.72829999999999
7837,8,154.5145,126.6922
7838,7,120.07861,206.2636
7839,7,106.3078,179.2728
7840,9,116.2067,170.1508
7841,1,47.50279999999999,100.1875
7842,8,159.2267,147.0965
7843,0,101.937,69.2019
7844,1,55.473,167.5927
7845,9,96.2115,163.2032
7846,6,130.31863,60.3805
7847,4,102.0892,115.9328
7848,8,173.9753,157.758
7849,1,39.9439,97.2539
7850,9,123.79591,141.9181
7851,4,84.8053,128.530543
7852,4,94.721,114.75280000000001
7853,3,211.0207,123.96677
7854,5,149.0002,95.3889
7855,2,171.94639999999998,219.715
7856,4,81.2882,123.65784
7857,3,204.5495,136.43459000000001
7858,1,51.0673,111.9322
7859,0,107.4007,59.73650000000001
7860,8,154.5982,156.2018
7861,3,193.8777,106.8175
7862,1,42.288,122.72048
7863,3,218.8172,122.90222
7864,1,26.247,133.03654
7865,3,205.6945,135.22967
7866,6,153.4984,42.586299999999994
7867,0,74.7906,51.6596
7868,9,128.664719,129.59925
7869,8,176.265,151.8091
7870,7,116.2244,200.1437
7871,0,105.2698,68.3469
7872,2,153.9104,207.64339999999999
7873,9,79.9409,172.8973
7874,3,226.4359,121.40807
7875,7,99.7562,204.5462
7876,2,175.361,179.82580000000002
7877,7,90.52539999999999,214.6463
7878,9,120.13909,141.5791
